ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-20,64.00344719491298,144.47526650331503,155.35152331276896,63.73166371393673,64.31336728412676,82.87547004048045,82.87547004048045,82.87547004048045,85.66893816592551,85.66893816592551,85.66893816592551,82.87547004048045,82.87547004048045,82.87547004048045,3.015197756977103,3.015197756977103,3.015197756977103,-0.22172963153203684,-0.22172963153203684,-0.22172963153203684,0.0,0.0,0.0,149.6723853608385
2025-05-21,64.05287101382304,144.54018843174046,155.57560925763994,63.778174770824506,64.36999914064556,82.87547004048045,82.87547004048045,82.87547004048045,85.92638689019743,85.92638689019743,85.92638689019743,82.87547004048045,82.87547004048045,82.87547004048045,3.048717571312591,3.048717571312591,3.048717571312591,0.002199278404392559,0.002199278404392559,0.002199278404392559,0.0,0.0,0.0,149.97925790402047
2025-05-22,64.10229483273311,144.5789375653209,155.79053483079457,63.82327611268594,64.42434694310826,82.87547004048045,82.87547004048045,82.87547004048045,86.27089675419265,86.27089675419265,86.27089675419265,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229611564,3.1509077229611564,3.1509077229611564,0.24451899075103428,0.24451899075103428,0.24451899075103428,0.0,0.0,0.0,150.37319158692577
2025-05-23,64.1517186516432,144.51086059229607,156.26837611475398,63.870535041145814,64.47846819663617,82.87547004048045,82.87547004048045,82.87547004048045,86.40067660334229,86.40067660334229,86.40067660334229,82.87547004048045,82.87547004048045,82.87547004048045,3.021748149119638,3.021748149119638,3.021748149119638,0.5034584137421994,0.5034584137421994,0.5034584137421994,0.0,0.0,0.0,150.55239525498547
2025-05-24,64.20114247055326,134.8500239993536,145.72942800138415,63.916512496023316,64.53742580091621,82.87547004048045,82.87547004048045,82.87547004048045,76.02103581506675,76.02103581506675,76.02103581506675,82.87547004048045,82.87547004048045,82.87547004048045,-7.631221369780234,-7.631221369780234,-7.631221369780234,0.7767871443665261,0.7767871443665261,0.7767871443665261,0.0,0.0,0.0,140.22217828562003
2025-05-25,64.25056628946332,135.28432089348573,146.42652009217196,63.96315348115414,64.5977817672938,82.87547004048045,82.87547004048045,82.87547004048045,76.30609505257961,76.30609505257961,76.30609505257961,82.87547004048045,82.87547004048045,82.87547004048045,-7.631226861805083,-7.631226861805083,-7.631226861805083,1.0618518739042462,1.0618518739042462,1.0618518739042462,0.0,0.0,0.0,140.55666134204293
2025-05-26,64.29999010837341,145.44681070067278,157.0017146552675,64.00813709872874,64.65495975742968,82.87547004048045,82.87547004048045,82.87547004048045,87.25697266772201,87.25697266772201,87.25697266772201,82.87547004048045,82.87547004048045,82.87547004048045,3.0258770312159013,3.0258770312159013,3.0258770312159013,1.3556255960256562,1.3556255960256562,1.3556255960256562,0.0,0.0,0.0,151.55696277609542
2025-05-27,64.34941392728349,146.00605564847595,157.32950494692892,64.05141199681766,64.70875515986857,82.87547004048045,82.87547004048045,82.87547004048045,87.54543625517935,87.54543625517935,87.54543625517935,82.87547004048045,82.87547004048045,82.87547004048045,3.015197756978219,3.015197756978219,3.015197756978219,1.6547684577206903,1.6547684577206903,1.6547684577206903,0.0,0.0,0.0,151.89485018246285
2025-05-28,64.39883774619354,146.59430473248005,158.16509158624743,64.097995790157,64.76234894465507,82.87547004048045,82.87547004048045,82.87547004048045,87.87988635151574,87.87988635151574,87.87988635151574,82.87547004048045,82.87547004048045,82.87547004048045,3.04871757131263,3.04871757131263,3.04871757131263,1.955698739722649,1.955698739722649,1.955698739722649,0.0,0.0,0.0,152.27872409770927
2025-05-29,64.44826156510364,146.82188305070744,158.5891233580097,64.14457958349637,64.81650580717745,82.87547004048045,82.87547004048045,82.87547004048045,88.28104990279328,88.28104990279328,88.28104990279328,82.87547004048045,82.87547004048045,82.87547004048045,3.1509077229598637,3.1509077229598637,3.1509077229598637,2.2546721393529805,2.2546721393529805,2.2546721393529805,0.0,0.0,0.0,152.72931146789693
