ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Volume_Avg,Volume_Avg_lower,Volume_Avg_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-03-06,159.57997454433672,153.61410194290096,165.87452101068976,159.51453697928983,159.59817805331983,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.06102024544410135,-0.06102024544410135,-0.06102024544410135,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541296975,0.5010810541296975,0.5010810541296975,-0.4867943168560033,-0.4867943168560033,-0.4867943168560033,0.0,0.0,0.0,159.51895429889262
2025-03-07,159.798227235497,153.38147664605665,165.6062165504696,159.7246698559514,159.81770009923594,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.15975928555870467,-0.15975928555870467,-0.15975928555870467,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38216578651112754,0.38216578651112754,0.38216578651112754,-0.46661808935203647,-0.46661808935203647,-0.46661808935203647,0.0,0.0,0.0,159.6384679499383
2025-03-08,160.0164799266574,152.63415564546034,164.70984538880012,159.93216613216308,160.04502836428884,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.4915562635974386,-1.4915562635974386,-1.4915562635974386,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673228079,-0.9830126673228079,-0.9830126673228079,-0.433236613556835,-0.433236613556835,-0.433236613556835,0.0,0.0,0.0,158.52492366305998
2025-03-09,160.23473261781768,152.6763830459447,164.5332364127809,160.1310701289372,160.2702974807022,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.444396503827485,-1.444396503827485,-1.444396503827485,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350928058,-0.9830139350928058,-0.9830139350928058,-0.38607558601688335,-0.38607558601688335,-0.38607558601688335,0.0,0.0,0.0,158.7903361139902
2025-03-10,160.45298530897804,154.10110401269156,166.1613155968193,160.33974391492868,160.50122417620466,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.01683225103474766,-0.01683225103474766,-0.01683225103474766,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38352681463999916,0.38352681463999916,0.38352681463999916,-0.3250520829569512,-0.3250520829569512,-0.3250520829569512,0.0,0.0,0.0,160.4361530579433
2025-03-11,160.67123800013846,154.24551895928744,167.0460580609792,160.54945916323038,160.73462418463455,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.00560317640261758,-0.00560317640261758,-0.00560317640261758,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.32028017430279965,0.32028017430279965,0.32028017430279965,-0.2505763679876216,-0.2505763679876216,-0.2505763679876216,0.0,0.0,0.0,160.66563482373584
2025-03-12,160.88949069129873,154.65499792731478,167.51137352104953,160.7597277194003,160.96193793325867,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.14012590063487965,0.14012590063487965,0.14012590063487965,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728336093,0.3789727728336093,0.3789727728336093,-0.163539889480934,-0.163539889480934,-0.163539889480934,0.0,0.0,0.0,161.0296165919336
2025-03-13,161.107743382459,155.54864311685964,168.01548225148326,160.96811099477316,161.19109283951562,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.36048423848023,0.36048423848023,0.36048423848023,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541294634,0.5010810541294634,0.5010810541294634,-0.0652898329314378,-0.0652898329314378,-0.0652898329314378,0.0,0.0,0.0,161.46822762093925
2025-03-14,161.32599607361942,155.3469278020533,167.62339562636802,161.16635079361674,161.42248381209689,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.34926783479703233,0.34926783479703233,0.34926783479703233,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.382165786510093,0.382165786510093,0.382165786510093,0.04240903100473495,0.04240903100473495,0.04240903100473495,0.0,0.0,0.0,161.67526390841644
2025-03-15,161.5442487647797,154.65058093818647,167.31390684371422,161.37237876781046,161.65152385751713,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9008955424890854,-0.9008955424890854,-0.9008955424890854,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673194172,-0.9830126673194172,-0.9830126673194172,0.15742410754812733,0.15742410754812733,0.15742410754812733,0.0,0.0,0.0,160.6433532222906
2025-03-16,161.76250145594,155.1413717018457,167.5419458080813,161.58273887976642,161.87585347408591,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.7810059887685401,-0.7810059887685401,-0.7810059887685401,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350934092,-0.9830139350934092,-0.9830139350934092,0.27731492904266464,0.27731492904266464,0.27731492904266464,0.0,0.0,0.0,160.98149546717147
2025-03-17,161.98075414710027,156.29606669919164,169.14215466387967,161.79243698927985,162.11846302928618,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.707621426007766,0.707621426007766,0.707621426007766,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38352681464165184,0.38352681464165184,0.38352681464165184,0.3994015940839098,0.3994015940839098,0.3994015940839098,0.0,0.0,0.0,162.68837557310803
2025-03-18,162.1990068382607,156.80818050430292,169.38280476502138,161.996940893246,162.35348092009835,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.7658129485533197,0.7658129485533197,0.7658129485533197,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.320280174302807,0.320280174302807,0.320280174302807,0.5208397569683083,0.5208397569683083,0.5208397569683083,0.0,0.0,0.0,162.96481978681402
2025-03-19,162.41725952942096,157.41313599244896,169.68617673604797,162.1840153621553,162.59169972414148,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.9423658398531608,0.9423658398531608,0.9423658398531608,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728336649,0.3789727728336649,0.3789727728336649,0.6387000497372914,0.6387000497372914,0.6387000497372914,0.0,0.0,0.0,163.3596253692741
2025-03-20,162.63551222058132,157.6680687534006,170.21631802522222,162.38673005442985,162.82268614537023,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.1758237704538004,1.1758237704538004,1.1758237704538004,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541290576,0.5010810541290576,0.5010810541290576,0.7500496990425387,0.7500496990425387,0.7500496990425387,0.0,0.0,0.0,163.81133599103512
2025-03-21,162.85376491174173,157.89674428739406,170.2115278216774,162.5915069549369,163.05302237740173,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.1588928474889804,1.1588928474889804,1.1588928474889804,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38216578651006167,0.38216578651006167,0.38216578651006167,0.8520340436967139,0.8520340436967139,0.8520340436967139,0.0,0.0,0.0,164.0126577592307
2025-03-22,163.072017602902,156.13643176942972,168.707530574782,162.7959340783425,163.2901750178842,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.11636398237133606,-0.11636398237133606,-0.11636398237133606,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673198468,-0.9830126673198468,-0.9830126673198468,0.9419556676663065,0.9419556676663065,0.9419556676663065,0.0,0.0,0.0,162.95565362053068
2025-03-23,163.29027029406228,157.03140591628508,169.43955591195842,162.9825831520932,163.5243449244124,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.04097198058528765,-0.04097198058528765,-0.04097198058528765,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350918415,-0.9830139350918415,-0.9830139350918415,1.0173489372243494,1.0173489372243494,1.0173489372243494,0.0,0.0,0.0,163.249298313477
2025-03-24,163.5085229852227,158.6177865144827,170.96233409449863,163.18494848643553,163.76474374904512,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.384267699814562,1.384267699814562,1.384267699814562,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3835268146417103,0.3835268146417103,0.3835268146417103,1.0760478678906475,1.0760478678906475,1.0760478678906475,0.0,0.0,0.0,164.89279068503726
2025-03-25,163.72677567638297,159.0861639145183,171.7468017368828,163.37900662726466,164.00631565889722,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.36121863428359,1.36121863428359,1.36121863428359,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3202801743024638,0.3202801743024638,0.3202801743024638,1.1162454426989215,1.1162454426989215,1.1162454426989215,0.0,0.0,0.0,165.08799431066657
2025-03-26,163.94502836754327,158.79356993405963,171.17765512145337,163.57382253261582,164.24782523147042,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.440208542813028,1.440208542813028,1.440208542813028,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.37897277283320707,0.37897277283320707,0.37897277283320707,1.1365427526976164,1.1365427526976164,1.1365427526976164,0.0,0.0,0.0,165.3852369103563
2025-03-27,164.16328105870355,159.57885942148397,171.92504571094184,163.76979095785717,164.49146099058228,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.5617606975776934,1.5617606975776934,1.5617606975776934,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541294718,0.5010810541294718,0.5010810541294718,1.1359866261660176,1.1359866261660176,1.1359866261660176,0.0,0.0,0.0,165.72504175628123
2025-03-28,164.38153374986396,158.88623801451965,172.3231609316498,163.96916707587323,164.7289863159503,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.420953550151501,1.420953550151501,1.420953550151501,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3821657865080239,0.3821657865080239,0.3821657865080239,1.1140947463612731,1.1140947463612731,1.1140947463612731,0.0,0.0,0.0,165.80248730001546
2025-03-29,164.59978644102424,158.254380534236,170.37756001572743,164.1661794883445,164.96087302948604,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.012547969006844142,0.012547969006844142,0.012547969006844142,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.983012667321436,-0.983012667321436,-0.983012667321436,1.0708676190460757,1.0708676190460757,1.0708676190460757,0.0,0.0,0.0,164.61233441003108
2025-03-30,164.8180391321846,158.29801437657193,171.01767134046028,164.35671725026862,165.19917503496197,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.05153378759580048,-0.05153378759580048,-0.05153378759580048,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350913593,-0.9830139350913593,-0.9830139350913593,1.0067871302133544,1.0067871302133544,1.0067871302133544,0.0,0.0,0.0,164.7665053445888
2025-03-31,165.036291823345,159.8831543892269,172.49760511086612,164.55549207199508,165.43989927803307,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.2310216522156137,1.2310216522156137,1.2310216522156137,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38352681463885324,0.38352681463885324,0.38352681463885324,0.9228018202945558,0.9228018202945558,0.9228018202945558,0.0,0.0,0.0,166.26731347556063
2025-04-01,165.25454451450528,160.11016332512128,172.21218692718247,164.75888704023043,165.67996370411925,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.0652725742035147,1.0652725742035147,1.0652725742035147,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3202801743024712,0.3202801743024712,0.3202801743024712,0.820299382618839,0.820299382618839,0.820299382618839,0.0,0.0,0.0,166.3198170887088
2025-04-02,165.47279720566556,159.98481061418192,172.87494685004265,164.95330602742104,165.9200096476744,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,1.004733050015675,1.004733050015675,1.004733050015675,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728332628,0.3789727728332628,0.3789727728332628,0.7010672599002079,0.7010672599002079,0.7010672599002079,0.0,0.0,0.0,166.47753025568124
2025-04-03,165.69104989682597,160.2144190452405,172.98635330751665,165.1596038497302,166.16387901955147,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.9930166238870382,0.9930166238870382,0.9930166238870382,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541298861,0.5010810541298861,0.5010810541298861,0.5672425524749476,0.5672425524749476,0.5672425524749476,0.0,0.0,0.0,166.684066520713
2025-04-04,165.90930258798625,160.5336586806185,172.7813395006072,165.35175120041887,166.3994380951244,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.7281115598253968,0.7281115598253968,0.7281115598253968,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3821657865079925,0.3821657865079925,0.3821657865079925,0.4212527560351998,0.4212527560351998,0.4212527560351998,0.0,0.0,0.0,166.63741414781165
2025-04-05,166.12755527914655,159.46652089781597,171.7589215823771,165.53673026989446,166.64036347768211,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.7925705441552354,-0.7925705441552354,-0.7925705441552354,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673218659,-0.9830126673218659,-0.9830126673218659,0.2657491058844259,0.2657491058844259,0.2657491058844259,0.0,0.0,0.0,165.3349847349913
2025-04-06,166.34580797030694,159.04965498315397,171.71543899975123,165.7196747331899,166.87758157574854,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9547864060808272,-0.9547864060808272,-0.9547864060808272,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350948937,-0.9830139350948937,-0.9830139350948937,0.10353451173186204,0.10353451173186204,0.10353451173186204,0.0,0.0,0.0,165.39102156422612
2025-04-07,166.56406066146724,160.3534631881887,173.357766129889,165.920796748431,167.12194801673468,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.24570804766934093,0.24570804766934093,0.24570804766934093,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38352681463970884,0.38352681463970884,0.38352681463970884,-0.06251178425257228,-0.06251178425257228,-0.06251178425257228,0.0,0.0,0.0,166.8097687091366
2025-04-08,166.78231335262757,159.92805464392362,173.032945012681,166.12755895460552,167.373977554051,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.015462584259621135,0.015462584259621135,0.015462584259621135,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.32028017430177735,0.32028017430177735,0.32028017430177735,-0.22951060732436054,-0.22951060732436054,-0.22951060732436054,0.0,0.0,0.0,166.79777593688718
2025-04-09,167.00056604378787,160.829497364903,173.3171589895339,166.30563946984896,167.62637215820385,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.09099227813256076,-0.09099227813256076,-0.09099227813256076,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728334835,0.3789727728334835,0.3789727728334835,-0.3946580682482487,-0.3946580682482487,-0.3946580682482487,0.0,0.0,0.0,166.9095737656553
2025-04-10,167.21881873494826,160.5494464126302,173.77249114101295,166.51026010548634,167.8712522780444,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.12952333320475898,-0.12952333320475898,-0.12952333320475898,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541296519,0.5010810541296519,0.5010810541296519,-0.5552974046166153,-0.5552974046166153,-0.5552974046166153,0.0,0.0,0.0,167.0892954017435
2025-04-11,167.43707142610856,161.25368718799908,173.88206212600835,166.71578297600374,168.111873726303,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.4021265558699017,-0.4021265558699017,-0.4021265558699017,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3821657865113978,0.3821657865113978,0.3821657865113978,-0.708985359663504,-0.708985359663504,-0.708985359663504,0.0,0.0,0.0,167.03494487023866
2025-04-12,167.65532411726883,159.08861795059616,171.9108604055745,166.9188584468952,168.342960335313,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.9118708332949284,-1.9118708332949284,-1.9118708332949284,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673234549,-0.9830126673234549,-0.9830126673234549,-0.8535511832536777,-0.8535511832536777,-0.8535511832536777,0.0,0.0,0.0,165.7434532839739
2025-04-13,167.87357680842925,159.61842824232036,172.86074269952573,167.1139562134304,168.57357697046535,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.0454674842450795,-2.0454674842450795,-2.0454674842450795,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350944116,-0.9830139350944116,-0.9830139350944116,-0.987146566432872,-0.987146566432872,-0.987146566432872,0.0,0.0,0.0,165.82810932418417
2025-04-14,168.09182949958952,161.20763909794107,173.7428434025984,167.3203827780001,168.8039654745692,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.8000652652589528,-0.8000652652589528,-0.8000652652589528,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3835268146405643,0.3835268146405643,0.3835268146405643,-1.1082850971817213,-1.1082850971817213,-1.1082850971817213,0.0,0.0,0.0,167.29176423433057
2025-04-15,168.3100821907498,161.21141611886142,173.0773469887132,167.50381220737816,169.04265932351584,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9708969512033232,-0.9708969512033232,-0.9708969512033232,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3202801743017847,0.3202801743017847,0.3202801743017847,-1.2158701427873122,-1.2158701427873122,-1.2158701427873122,0.0,0.0,0.0,167.33918523954648
2025-04-16,168.5283348819102,161.19623325126733,173.90582324802625,167.70424383907803,169.29396294100832,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.0055446240611372,-1.0055446240611372,-1.0055446240611372,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728328605,0.3789727728328605,0.3789727728328605,-1.3092104141762022,-1.3092104141762022,-1.3092104141762022,0.0,0.0,0.0,167.52279025784907
2025-04-17,168.7465875730705,161.48309978899272,173.85753799012974,167.9017582491938,169.52821690994347,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9622487679326656,-0.9622487679326656,-0.9622487679326656,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541294177,0.5010810541294177,0.5010810541294177,-1.3880228393442877,-1.3880228393442877,-1.3880228393442877,0.0,0.0,0.0,167.78433880513785
2025-04-18,168.96484026423084,161.22299873396847,174.4397743419435,168.08959727481977,169.77299582012267,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.145563951924522,-1.145563951924522,-1.145563951924522,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38216578651036337,0.38216578651036337,0.38216578651036337,-1.4524227557170897,-1.4524227557170897,-1.4524227557170897,0.0,0.0,0.0,167.81927631230633
2025-04-19,169.18309295539112,160.08311313909826,173.24940645248998,168.2946630548099,170.01509086221498,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.5612214636663526,-2.5612214636663526,-2.5612214636663526,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673227253,-0.9830126673227253,-0.9830126673227253,-1.5029018136258319,-1.5029018136258319,-1.5029018136258319,0.0,0.0,0.0,166.62187149172476
2025-04-20,169.40134564655153,160.7747293929658,173.17139155072726,168.48663906712355,170.25850849385782,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.5986152715412523,-2.5986152715412523,-2.5986152715412523,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350939294,-0.9830139350939294,-0.9830139350939294,-1.5402943537295264,-1.5402943537295264,-1.5402943537295264,0.0,0.0,0.0,166.80273037501027
2025-04-21,169.61959833771184,161.8588877742781,174.81136656896524,168.6925467371543,170.4999662150663,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2575135372937138,-1.2575135372937138,-1.2575135372937138,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3835268146406228,0.3835268146406228,0.3835268146406228,-1.565733369216541,-1.565733369216541,-1.565733369216541,0.0,0.0,0.0,168.36208480041813
2025-04-22,169.8378510288721,162.18569851032134,175.55571551475694,168.8986785567399,170.73820371928923,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.3356242870442487,-1.3356242870442487,-1.3356242870442487,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.32028017430289213,0.32028017430289213,0.32028017430289213,-1.5805974786293453,-1.5805974786293453,-1.5805974786293453,0.0,0.0,0.0,168.50222674182785
2025-04-23,170.05610372003252,162.05837746493793,175.19142584997732,169.10684936169088,170.97642382928947,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2827848176583483,-1.2827848176583483,-1.2827848176583483,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.37897277283308145,0.37897277283308145,0.37897277283308145,-1.5864506077736342,-1.5864506077736342,-1.5864506077736342,0.0,0.0,0.0,168.77331890237417
2025-04-24,170.2743564111928,162.48825537888922,175.5848844682075,169.30382324229993,171.22496522284987,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.1592022298150064,-1.1592022298150064,-1.1592022298150064,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541298321,0.5010810541298321,0.5010810541298321,-1.5849763012270428,-1.5849763012270428,-1.5849763012270428,0.0,0.0,0.0,169.1151541813778
2025-04-25,170.49260910235307,162.5688822791224,175.5784567538072,169.49816571079998,171.45166617707386,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2710499449968338,-1.2710499449968338,-1.2710499449968338,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38216578650932886,0.38216578650932886,0.38216578650932886,-1.5779087487883667,-1.5779087487883667,-1.5779087487883667,0.0,0.0,0.0,169.22155915735624
2025-04-26,170.7108617935135,161.71648984298383,174.04266421706987,169.68183827533758,171.68883679303482,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.625282364769511,-2.625282364769511,-2.625282364769511,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673243145,-0.9830126673243145,-0.9830126673243145,-1.5669627147274006,-1.5669627147274006,-1.5669627147274006,0.0,0.0,0.0,168.08557942874398
2025-04-27,170.9291144846738,162.09363006894083,174.78096176648395,169.88065940623548,171.92600740899562,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.612085512547959,-2.612085512547959,-2.612085512547959,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350974639,-0.9830139350974639,-0.9830139350974639,-1.5537645947327,-1.5537645947327,-1.5537645947327,0.0,0.0,0.0,168.31702897212583
2025-04-28,171.14736717583412,163.78628357399742,176.2066542588502,170.08180494300842,172.16317802495647,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2315669637831075,-1.2315669637831075,-1.2315669637831075,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3835268146406812,0.3835268146406812,0.3835268146406812,-1.5397867957059936,-1.5397867957059936,-1.5397867957059936,0.0,0.0,0.0,169.915800212051
2025-04-29,171.3656198669944,163.6740802131436,176.7793543291879,170.26229691433306,172.40066308034025,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2813143461172691,-1.2813143461172691,-1.2813143461172691,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.32028017430254896,0.32028017430254896,0.32028017430254896,-1.5262875377020226,-1.5262875377020226,-1.5262875377020226,0.0,0.0,0.0,170.08430552087714
2025-04-30,171.5838725581548,163.79584071943938,177.06455813035012,170.44722252925095,172.638507004835,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.2105922278572296,-1.2105922278572296,-1.2105922278572296,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3789727728329718,0.3789727728329718,0.3789727728329718,-1.514258017972406,-1.514258017972406,-1.514258017972406,0.0,0.0,0.0,170.37328033029758
2025-05-01,171.8021252493151,164.35435367598987,177.84597559711332,170.64257369575577,172.8763509293296,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.0786045873408134,-1.0786045873408134,-1.0786045873408134,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541302463,0.5010810541302463,0.5010810541302463,-1.5043786587532642,-1.5043786587532642,-1.5043786587532642,0.0,0.0,0.0,170.7235206619743
2025-05-02,172.02037794047538,164.58190815347422,177.14688338965328,170.84050731839903,173.11419485382422,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.1901270856251334,-1.1901270856251334,-1.1901270856251334,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.38216578650929756,0.38216578650929756,0.38216578650929756,-1.4969858894166355,-1.4969858894166355,-1.4969858894166355,0.0,0.0,0.0,170.83025085485025
2025-05-03,172.2386306316358,163.08996684423198,176.5464765956556,171.0378557665523,173.35203877831896,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.5503702477289676,-2.5503702477289676,-2.5503702477289676,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830126673197643,-0.9830126673197643,-0.9830126673197643,-1.4920505976914074,-1.4920505976914074,-1.4920505976914074,0.0,0.0,0.0,169.68826038390682
2025-05-04,172.45688332279607,163.24403986825968,176.2119430809771,171.23473525106743,173.58988270281358,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-2.5474899508728486,-2.5474899508728486,-2.5474899508728486,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-0.9830139350958959,-0.9830139350958959,-0.9830139350958959,-1.489169033059157,-1.489169033059157,-1.489169033059157,0.0,0.0,0.0,169.90939337192322
2025-05-05,172.67513601395635,164.98152629931735,177.85488350685176,171.41541519850324,173.82772662730818,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.1793467365111403,-1.1793467365111403,-1.1793467365111403,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3835268146415369,0.3835268146415369,0.3835268146415369,-1.4875665684348818,-1.4875665684348818,-1.4875665684348818,0.0,0.0,0.0,171.4957892774452
2025-05-06,172.89338870511676,164.76918137309514,178.08163881739375,171.60040007264251,174.06557055180295,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.241141143299968,-1.241141143299968,-1.241141143299968,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.32028017430220573,0.32028017430220573,0.32028017430220573,-1.4861143348843782,-1.4861143348843782,-1.4861143348843782,0.0,0.0,0.0,171.6522475618168
2025-05-07,173.11164139627704,165.85564841523467,179.03203854194177,171.80636152279274,174.3079188782626,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.1796925598808161,-1.1796925598808161,-1.1796925598808161,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.37897277283319264,0.37897277283319264,0.37897277283319264,-1.483358349996213,-1.483358349996213,-1.483358349996213,0.0,0.0,0.0,171.93194883639623
2025-05-08,173.3298940874374,165.56937980734065,178.90649428293938,171.96904102142557,174.5412584007922,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.0517863038516015,-1.0517863038516015,-1.0517863038516015,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.5010810541291919,0.5010810541291919,0.5010810541291919,-1.4775603752629978,-1.4775603752629978,-1.4775603752629978,0.0,0.0,0.0,172.2781077835858
2025-05-09,173.5481467785978,166.23899777889105,178.889735996853,172.15233597380706,174.78541603246157,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,-1.1598905691023145,-1.1598905691023145,-1.1598905691023145,-0.07530698271779561,-0.07530698271779561,-0.07530698271779561,0.3821657865092662,0.3821657865092662,0.3821657865092662,-1.466749372893785,-1.466749372893785,-1.466749372893785,0.0,0.0,0.0,172.3882562094955
