ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA,SMA_lower,SMA_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2025-07-13,198.0309076011885,226.60941306893702,252.90790577552417,189.2219225845672,207.7539300068039,51.397210018320266,51.397210018320266,51.397210018320266,41.44244991723318,41.44244991723318,41.44244991723318,51.397210018320266,51.397210018320266,51.397210018320266,-16.652660274474563,-16.652660274474563,-16.652660274474563,6.697900173387481,6.697900173387481,6.697900173387481,0.0,0.0,0.0,239.47335751842166,251.74877851076036
2025-07-14,198.11628324642527,250.37143664455445,276.8824891117881,189.2188480018371,207.9433896206387,51.397210018320266,51.397210018320266,51.397210018320266,65.05793979347736,65.05793979347736,65.05793979347736,51.397210018320266,51.397210018320266,51.397210018320266,6.757967928630184,6.757967928630184,6.757967928630184,6.902761846526893,6.902761846526893,6.902761846526893,0.0,0.0,0.0,263.17422303990264,252.15843417159982
2025-07-15,198.20165889166202,250.51285888385962,278.475564960813,189.22842532350498,208.1328492344734,51.397210018320266,51.397210018320266,51.397210018320266,65.2237574277759,65.2237574277759,65.2237574277759,51.397210018320266,51.397210018320266,51.397210018320266,6.748639553817412,6.748639553817412,6.748639553817412,7.07790785563821,7.07790785563821,7.07790785563821,0.0,0.0,0.0,263.4254163194379,254.86977127762725
2025-07-16,198.2870345368988,249.71576057704385,277.6535725560203,189.22159219685386,208.32230884830815,51.397210018320266,51.397210018320266,51.397210018320266,65.28492460636501,65.28492460636501,65.28492460636501,51.397210018320266,51.397210018320266,51.397210018320266,6.665145292527943,6.665145292527943,6.665145292527943,7.222569295516802,7.222569295516802,7.222569295516802,0.0,0.0,0.0,263.5719591432638,257.5505091574787
2025-07-17,198.37241018213555,250.06637850697933,278.2579027686458,189.19385813718006,208.51176846214287,51.397210018320266,51.397210018320266,51.397210018320266,65.29428367930858,65.29428367930858,65.29428367930858,51.397210018320266,51.397210018320266,51.397210018320266,6.560569660320501,6.560569660320501,6.560569660320501,7.336504000667806,7.336504000667806,7.336504000667806,0.0,0.0,0.0,263.6666938614441,257.8554552357233
2025-07-18,198.45778582737233,250.5971997828114,277.94010023260256,189.14435599856273,208.70122807597764,51.397210018320266,51.397210018320266,51.397210018320266,65.39021581737786,65.39021581737786,65.39021581737786,51.397210018320266,51.397210018320266,51.397210018320266,6.572985794275739,6.572985794275739,6.572985794275739,7.4200200047818505,7.4200200047818505,7.4200200047818505,0.0,0.0,0.0,263.8480016447502,258.1366221449028
2025-07-19,198.54316147260909,226.6288331847159,255.01367595400944,189.1569353380696,208.87777225141218,51.397210018320266,51.397210018320266,51.397210018320266,42.218548789526125,42.218548789526125,42.218548789526125,51.397210018320266,51.397210018320266,51.397210018320266,-16.65264795511503,-16.65264795511503,-16.65264795511503,7.473986726320882,7.473986726320882,7.473986726320882,0.0,0.0,0.0,240.7617102621352,256.0763282755521
2025-07-20,198.62853711784587,227.42145107110122,255.867028138887,189.14778980589304,209.0839976939972,51.397210018320266,51.397210018320266,51.397210018320266,42.24438298791673,42.24438298791673,42.24438298791673,51.397210018320266,51.397210018320266,51.397210018320266,-16.652660274488348,-16.652660274488348,-16.652660274488348,7.499833244084803,7.499833244084803,7.499833244084803,0.0,0.0,0.0,240.8729201057626,253.99838318620309
2025-07-21,198.71391276308267,250.37276136906993,278.3449522016919,189.08441157095487,209.32542432826085,51.397210018320266,51.397210018320266,51.397210018320266,65.6547112854259,65.6547112854259,65.6547112854259,51.397210018320266,51.397210018320266,51.397210018320266,6.757967928629735,6.757967928629735,6.757967928629735,7.499533338475898,7.499533338475898,7.499533338475898,0.0,0.0,0.0,264.3686240485086,254.23175836366835
2025-07-22,198.79928840831943,250.46286247857057,279.4946663499022,189.12859009812863,209.56884858658321,51.397210018320266,51.397210018320266,51.397210018320266,65.62142687210059,65.62142687210059,65.62142687210059,51.397210018320266,51.397210018320266,51.397210018320266,6.748639553810776,6.748639553810776,6.748639553810776,7.475577299969542,7.475577299969542,7.475577299969542,0.0,0.0,0.0,264.42071528042004,256.7583621224047
2025-07-23,198.88466405355618,249.84390411671632,278.3135275632426,189.1209741250921,209.8054561328645,51.397210018320266,51.397210018320266,51.397210018320266,65.49328614878296,65.49328614878296,65.49328614878296,51.397210018320266,51.397210018320266,51.397210018320266,6.665145292528498,6.665145292528498,6.665145292528498,7.4309308379341905,7.4309308379341905,7.4309308379341905,0.0,0.0,0.0,264.37795020233915,259.2488213907964
2025-07-24,198.970039698793,251.08726294194364,278.86739741620613,189.1136331131688,209.99358759161765,51.397210018320266,51.397210018320266,51.397210018320266,65.3267614303979,65.3267614303979,65.3267614303979,51.397210018320266,51.397210018320266,51.397210018320266,6.560569660317635,6.560569660317635,6.560569660317635,7.368981751759995,7.368981751759995,7.368981751759995,0.0,0.0,0.0,264.2968011291909,259.3610791997252
