ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,SMA_50,SMA_50_lower,SMA_50_upper,Volume,Volume_lower,Volume_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-02-04,144.41054274839888,235.46617676165874,253.36036879076093,144.41054274839888,144.41054274839888,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.8865325127532,99.8865325127532,99.8865325127532,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954047467,10.634155954047467,10.634155954047467,0.2009278931283431,0.2009278931283431,0.2009278931283431,0.0,0.0,0.0,244.2970752611521
2025-02-05,144.4502744265126,235.62836706491606,252.48246932107276,144.4502744265126,144.4502744265126,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.86173740708145,99.86173740708145,99.86173740708145,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179775,10.515271044179775,10.515271044179775,0.29501769732429817,0.29501769732429817,0.29501769732429817,0.0,0.0,0.0,244.31201183359406
2025-02-06,144.4900061046263,235.18513924439043,252.65071265883466,144.4900061046263,144.4900061046263,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.84688932722665,99.84688932722665,99.84688932722665,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993129186,10.441561993129186,10.441561993129186,0.353878668520076,0.353878668520076,0.353878668520076,0.0,0.0,0.0,244.33689543185295
2025-02-07,144.52973778274,235.92691258732066,252.91490559852565,144.52973778274,144.52973778274,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,100.05554160178598,100.05554160178598,100.05554160178598,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012042036,10.628780012042036,10.628780012042036,0.3753129241665652,0.3753129241665652,0.3753129241665652,0.0,0.0,0.0,244.58527938452596
2025-02-08,144.56946946085372,199.65622349267758,216.11808869355215,144.56946946085372,144.56946946085372,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,62.95796655931667,62.95796655931667,62.95796655931667,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812332795,-26.451185812332795,-26.451185812332795,0.35770370607207896,0.35770370607207896,0.35770370607207896,0.0,0.0,0.0,207.5274360201704
2025-02-09,144.60920113896742,198.363291216901,216.83631885164016,144.60920113896742,144.60920113896742,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,62.90030299094069,62.90030299094069,62.90030299094069,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188309713,-26.451190188309713,-26.451190188309713,0.3000445136730196,0.3000445136730196,0.3000445136730196,0.0,0.0,0.0,207.50950412990812
2025-02-10,144.64893281708115,236.0333996288684,252.99883229009717,144.64893281708115,144.64893281708115,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.93601393287831,99.93601393287831,99.93601393287831,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997365408,10.682606997365408,10.682606997365408,0.20195826993551064,0.20195826993551064,0.20195826993551064,0.0,0.0,0.0,244.58494674995944
2025-02-11,144.68866449519484,235.24624066992098,253.41797070953822,144.68866449519484,144.68866449519484,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.74931070481664,99.74931070481664,99.74931070481664,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954021763,10.634155954021763,10.634155954021763,0.06370608521748802,0.06370608521748802,0.06370608521748802,0.0,0.0,0.0,244.43797520001146
2025-02-12,144.72839617330854,235.56725185704198,252.80400112509696,144.72839617330854,144.72839617330854,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.4529050733101,99.4529050733101,99.4529050733101,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179691,10.515271044179691,10.515271044179691,-0.11381463644696914,-0.11381463644696914,-0.11381463644696914,0.0,0.0,0.0,244.18130124661866
2025-02-13,144.7681278514223,234.82362898859864,252.68793026138556,144.7681278514223,144.7681278514223,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.16392784174595,99.16392784174595,99.16392784174595,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993124916,10.441561993124916,10.441561993124916,-0.32908281695635133,-0.32908281695635133,-0.32908281695635133,0.0,0.0,0.0,243.93205569316825
2025-02-14,144.80785952953596,235.18977255532883,253.07241400514792,144.80785952953596,144.80785952953596,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,99.100251751588,99.100251751588,99.100251751588,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012016135,10.628780012016135,10.628780012016135,-0.5799769260055194,-0.5799769260055194,-0.5799769260055194,0.0,0.0,0.0,243.90811128112398
2025-02-15,144.84759120764969,198.0899524612425,215.47000380536997,144.84759120764969,144.84759120764969,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,61.736454364925926,61.736454364925926,61.736454364925926,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812377876,-26.451185812377876,-26.451185812377876,-0.8638084882735847,-0.8638084882735847,-0.8638084882735847,0.0,0.0,0.0,206.5840455725756
2025-02-16,144.88732288576335,197.35644189390555,215.08056662647235,144.88732288576335,144.88732288576335,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,61.42289310905769,61.42289310905769,61.42289310905769,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188369957,-26.451190188369957,-26.451190188369957,-1.177365368149739,-1.177365368149739,-1.177365368149739,0.0,0.0,0.0,206.31021599482105
2025-02-17,144.92705456387708,234.23510689901076,251.4642704980608,144.92705456387708,144.92705456387708,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,98.21709152363124,98.21709152363124,98.21709152363124,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997391463,10.682606997391463,10.682606997391463,-1.5169641393376094,-1.5169641393376094,-1.5169641393376094,0.0,0.0,0.0,243.14414608750832
2025-02-18,144.9667862419908,233.96956116043182,251.81610399170685,144.9667862419908,144.9667862419908,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,97.8070939479769,97.8070939479769,97.8070939479769,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954026127,10.634155954026127,10.634155954026127,-1.8785106716266178,-1.8785106716266178,-1.8785106716266178,0.0,0.0,0.0,242.7738801899677
2025-02-19,145.0065179201045,233.9613988839965,251.94829915032744,145.0065179201045,145.0065179201045,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,97.30915180437664,97.30915180437664,97.30915180437664,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179524,10.515271044179524,10.515271044179524,-2.257567905380267,-2.257567905380267,-2.257567905380267,0.0,0.0,0.0,242.31566972448115
2025-02-20,145.0462495982182,232.96654473816406,250.89698700651067,145.0462495982182,145.0462495982182,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.84358101931834,96.84358101931834,96.84358101931834,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993150414,10.441561993150414,10.441561993150414,-2.649429639409464,-2.649429639409464,-2.649429639409464,0.0,0.0,0.0,241.88983061753652
2025-02-21,145.0859812763319,233.29373972518073,250.56152071033125,145.0859812763319,145.0859812763319,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.63102964458157,96.63102964458157,96.63102964458157,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012072257,10.628780012072257,10.628780012072257,-3.049199033068078,-3.049199033068078,-3.049199033068078,0.0,0.0,0.0,241.71701092091348
2025-02-22,145.12571295444565,195.59872964588772,213.74123986771008,145.12571295444565,145.12571295444565,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,59.148392431683085,59.148392431683085,59.148392431683085,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812355774,-26.451185812355774,-26.451185812355774,-3.4518704215385245,-3.4518704215385245,-3.4518704215385245,0.0,0.0,0.0,204.27410538612872
2025-02-23,145.16544463255934,195.23888296986786,212.48135868852722,145.16544463255934,145.16544463255934,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,58.74784551037932,58.74784551037932,58.74784551037932,89.05144866557738,89.05144866557738,89.05144866557738,-26.45119018835848,-26.45119018835848,-26.45119018835848,-3.8524129668395863,-3.8524129668395863,-3.8524129668395863,0.0,0.0,0.0,203.91329014293865
2025-02-24,145.20517631067304,231.69168688038806,249.373069033073,145.20517631067304,145.20517631067304,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.48820104463454,95.48820104463454,95.48820104463454,89.05144866557738,89.05144866557738,89.05144866557738,10.68260699739051,10.68260699739051,10.68260699739051,-4.245854618333356,-4.245854618333356,-4.245854618333356,0.0,0.0,0.0,240.69337735530758
2025-02-25,145.24490798878674,231.3440065256976,249.22823459201095,145.24490798878674,145.24490798878674,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.05823978285481,95.05823978285481,95.05823978285481,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954015458,10.634155954015458,10.634155954015458,-4.627364836738043,-4.627364836738043,-4.627364836738043,0.0,0.0,0.0,240.30314777164153
2025-02-26,145.28463966690043,230.58862144717105,248.22047355631128,145.28203934195025,145.28463966690043,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,94.5743851636237,94.5743851636237,94.5743851636237,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179357,10.515271044179357,10.515271044179357,-4.992334546133048,-4.992334546133048,-4.992334546133048,0.0,0.0,0.0,239.85902483052413
2025-02-27,145.32437134501419,230.70683721889014,247.93923137944495,145.31675627888814,145.3245020411497,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,94.15655883935379,94.15655883935379,94.15655883935379,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993106346,10.441561993106346,10.441561993106346,-5.336451819329948,-5.336451819329948,-5.336451819329948,0.0,0.0,0.0,239.480930184368
2025-02-28,145.36410302312785,230.16535997109102,247.65940707262394,145.35111569468972,145.36694894004526,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,94.02445680433601,94.02445680433601,94.02445680433601,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012046352,10.628780012046352,10.628780012046352,-5.6557718732877325,-5.6557718732877325,-5.6557718732877325,0.0,0.0,0.0,239.38855982746387
2025-03-01,145.40383470124158,194.23412520934548,211.10148882267163,145.38580151739657,145.41150140186554,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,56.65348280133279,56.65348280133279,56.65348280133279,89.05144866557738,89.05144866557738,89.05144866557738,-26.45118581240086,-26.45118581240086,-26.45118581240086,-5.94678005184374,-5.94678005184374,-5.94678005184374,0.0,0.0,0.0,202.05731750257436
2025-03-02,145.44356637935527,193.34695340904017,210.8568616370949,145.42039625697808,145.45747684645963,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,56.39381187570429,56.39381187570429,56.39381187570429,89.05144866557738,89.05144866557738,89.05144866557738,-26.45119018831338,-26.45119018831338,-26.45119018831338,-6.206446601559727,-6.206446601559727,-6.206446601559727,0.0,0.0,0.0,201.83737825505955
2025-03-03,145.483298057469,229.84940275589756,247.1980916946164,145.45341369664217,145.5054409282067,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.30178346216952,93.30178346216952,93.30178346216952,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997333938,10.682606997333938,10.682606997333938,-6.432272200741808,-6.432272200741808,-6.432272200741808,0.0,0.0,0.0,238.78508151963854
2025-03-04,145.52302973558272,230.14056717208044,246.99958504972415,145.48110415870812,145.5515700220473,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.06328124075813,93.06328124075813,93.06328124075813,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954044699,10.634155954044699,10.634155954044699,-6.622323378863948,-6.622323378863948,-6.622323378863948,0.0,0.0,0.0,238.58631097634085
2025-03-05,145.5627614136964,230.02509841497806,247.0344474522441,145.51070715186813,145.60116302718282,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.79146254934359,92.79146254934359,92.79146254934359,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179363,10.515271044179363,10.515271044179363,-6.775257160413151,-6.775257160413151,-6.775257160413151,0.0,0.0,0.0,238.35422396304
2025-03-06,145.60249309181012,229.32054285484114,246.94615899843944,145.53911301459954,145.64579079958978,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.60267617887195,92.60267617887195,92.60267617887195,89.05144866557738,89.05144866557738,89.05144866557738,10.44156199311696,10.44156199311696,10.44156199311696,-6.8903344798224015,-6.8903344798224015,-6.8903344798224015,0.0,0.0,0.0,238.20516927068206
2025-03-07,145.64222476992379,229.21375229460548,246.6219231754188,145.56583103914616,145.70070312790835,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.71280653937703,92.71280653937703,92.71280653937703,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012047352,10.628780012047352,10.628780012047352,-6.967422138247722,-6.967422138247722,-6.967422138247722,0.0,0.0,0.0,238.3550313093008
2025-03-08,145.68195644803754,192.21669531464232,209.91202792191575,145.59038373275274,145.7493459246124,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,55.59327954909867,55.59327954909867,55.59327954909867,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812412348,-26.451185812412348,-26.451185812412348,-7.006983304066377,-7.006983304066377,-7.006983304066377,0.0,0.0,0.0,201.2752359971362
2025-03-09,145.72168812615124,192.30266791597967,209.87223666630885,145.6155941032847,145.79975499915386,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,55.590201685199716,55.590201685199716,55.590201685199716,89.05144866557738,89.05144866557738,89.05144866557738,-26.45119018826827,-26.45119018826827,-26.45119018826827,-7.010056792109397,-7.010056792109397,-7.010056792109397,0.0,0.0,0.0,201.31188981135097
2025-03-10,145.76141980426493,230.0199796608112,246.712192667401,145.64105822662708,145.84711640002232,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.75583007597412,92.75583007597412,92.75583007597412,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997332984,10.682606997332984,10.682606997332984,-6.978225586936248,-6.978225586936248,-6.978225586936248,0.0,0.0,0.0,238.51724988023904
2025-03-11,145.80115148237866,229.54164863875255,246.92000479722367,145.67405426524243,145.9030821455194,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.77202932183486,92.77202932183486,92.77202932183486,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954034025,10.634155954034025,10.634155954034025,-6.913575297776563,-6.913575297776563,-6.913575297776563,0.0,0.0,0.0,238.5731808042135
2025-03-12,145.84088316049235,229.6943592284261,247.48769497133136,145.70149784080292,145.9578459836668,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.74807626750906,92.74807626750906,92.74807626750906,89.05144866557738,89.05144866557738,89.05144866557738,10.5152710441792,10.5152710441792,10.5152710441792,-6.818643442247514,-6.818643442247514,-6.818643442247514,0.0,0.0,0.0,238.58895942800143
2025-03-13,145.88061483860608,230.01581956833684,247.87639938079653,145.73345128971218,146.01108104907777,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,92.79665001088021,92.79665001088021,92.79665001088021,89.05144866557738,89.05144866557738,89.05144866557738,10.44156199311269,10.44156199311269,10.44156199311269,-6.696360647809873,-6.696360647809873,-6.696360647809873,0.0,0.0,0.0,238.67726484948628
2025-03-14,145.92034651671977,230.04068154683182,247.9577287590534,145.76253870188043,146.058087897704,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.13024364788582,93.13024364788582,93.13024364788582,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012021453,10.628780012021453,10.628780012021453,-6.549985029713016,-6.549985029713016,-6.549985029713016,0.0,0.0,0.0,239.05059016460558
2025-03-15,145.96007819483347,193.21205583818085,211.21003908772965,145.78801076270457,146.10245450049374,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,56.217231705314504,56.217231705314504,56.217231705314504,89.05144866557738,89.05144866557738,89.05144866557738,-26.45118581231844,-26.45118581231844,-26.45118581231844,-6.383031147944447,-6.383031147944447,-6.383031147944447,0.0,0.0,0.0,202.17730990014797
2025-03-16,145.9998098729472,193.26429870350094,211.31436776173544,145.81096960507966,146.15897199776367,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,56.401063417415685,56.401063417415685,56.401063417415685,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188290436,-26.451190188290436,-26.451190188290436,-6.199195059871273,-6.199195059871273,-6.199195059871273,0.0,0.0,0.0,202.40087329036288
2025-03-17,146.0395415510609,231.054037120514,248.1306112689636,145.82993093597213,146.2142519443311,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.7317785959065,93.7317785959065,93.7317785959065,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997386051,10.682606997386051,10.682606997386051,-6.00227706705693,-6.00227706705693,-6.00227706705693,0.0,0.0,0.0,239.7713201469674
2025-03-18,146.07927322917462,231.63421997039538,248.72008615398903,145.86200848314832,146.28037183945773,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.8895008177235,93.8895008177235,93.8895008177235,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954038398,10.634155954038398,10.634155954038398,-5.796103801892286,-5.796103801892286,-5.796103801892286,0.0,0.0,0.0,239.96877404689812
2025-03-19,146.1190049072883,231.36785036017005,249.0490048551243,145.89197886712518,146.33823621543712,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,93.98226839885042,93.98226839885042,93.98226839885042,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179116,10.515271044179116,10.515271044179116,-5.58445131090608,-5.58445131090608,-5.58445131090608,0.0,0.0,0.0,240.10127330613875
2025-03-20,146.158736585402,231.50173954303938,248.9274375462502,145.9212626362214,146.3861959863768,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,94.12203989253833,94.12203989253833,94.12203989253833,89.05144866557738,89.05144866557738,89.05144866557738,10.44156199309839,10.44156199309839,10.44156199309839,-5.370970766137457,-5.370970766137457,-5.370970766137457,0.0,0.0,0.0,240.28077647794032
2025-03-21,146.1984682635157,232.13536993008788,249.71588311929455,145.94510727994313,146.44171783055185,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,94.52111030337745,94.52111030337745,94.52111030337745,89.05144866557738,89.05144866557738,89.05144866557738,10.628780012022451,10.628780012022451,10.628780012022451,-5.159118374222392,-5.159118374222392,-5.159118374222392,0.0,0.0,0.0,240.71957856689318
2025-03-22,146.23819994162943,195.01282321415133,212.67163285640643,145.96989267264829,146.4985032032002,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,57.648171897513244,57.648171897513244,57.648171897513244,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812329932,-26.451185812329932,-26.451185812329932,-4.952090955734214,-4.952090955734214,-4.952090955734214,0.0,0.0,0.0,203.88637183914267
2025-03-23,146.27793161974316,195.03689692973074,212.8388307101175,145.9930285672467,146.54914284010863,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,57.84748994043249,57.84748994043249,57.84748994043249,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188245324,-26.451190188245324,-26.451190188245324,-4.752768536899578,-4.752768536899578,-4.752768536899578,0.0,0.0,0.0,204.12542156017565
2025-03-24,146.31766329785683,233.28370157044924,250.3750620669344,146.0063179983569,146.60451338616195,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.17039052821191,95.17039052821191,95.17039052821191,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997385093,10.682606997385093,10.682606997385093,-4.563665134750577,-4.563665134750577,-4.563665134750577,0.0,0.0,0.0,241.48805382606872
2025-03-25,146.35739497597058,233.3392733749397,250.37401797702663,146.03376697430022,146.66045027767632,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.29871589106374,95.29871589106374,95.29871589106374,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954027728,10.634155954027728,10.634155954027728,-4.3868887285413845,-4.3868887285413845,-4.3868887285413845,0.0,0.0,0.0,241.65611086703433
2025-03-26,146.39712665408425,233.52118302972912,250.59576172395538,146.05488150663857,146.70826704386445,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.34260851069489,95.34260851069489,95.34260851069489,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179585,10.515271044179585,10.515271044179585,-4.224111199062079,-4.224111199062079,-4.224111199062079,0.0,0.0,0.0,241.73973516477912
2025-03-27,146.43685833219797,233.0478735072775,249.83071787893894,146.07030669820548,146.76248934071205,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.41646187068359,95.41646187068359,95.41646187068359,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993109005,10.441561993109005,10.441561993109005,-4.076548788002807,-4.076548788002807,-4.076548788002807,0.0,0.0,0.0,241.85332020288155
2025-03-28,146.47659001031167,234.07717302199356,251.08999168828018,146.09721064023924,146.81783242612462,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,95.73527529046954,95.73527529046954,95.73527529046954,89.05144866557738,89.05144866557738,89.05144866557738,10.628780011969647,10.628780011969647,10.628780011969647,-3.9449533870774873,-3.9449533870774873,-3.9449533870774873,0.0,0.0,0.0,242.2118653007812
2025-03-29,146.51632168842536,196.76524401848022,214.57409184321725,146.1204998383747,146.8765901310879,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,58.77064813647725,58.77064813647725,58.77064813647725,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812375016,-26.451185812375016,-26.451185812375016,-3.8296147167251218,-3.8296147167251218,-3.8296147167251218,0.0,0.0,0.0,205.2869698249026
2025-03-30,146.55605336653912,196.82244916463782,214.0906628405334,146.13264204454552,146.92864593786794,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,58.869885274570315,58.869885274570315,58.869885274570315,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188233856,-26.451190188233856,-26.451190188233856,-3.730373202773211,-3.730373202773211,-3.730373202773211,0.0,0.0,0.0,205.42593864110944
2025-03-31,146.59578504465279,233.96561459229565,250.91301942927655,146.16132017727622,146.9807017446479,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.08741255055725,96.08741255055725,96.08741255055725,89.05144866557738,89.05144866557738,89.05144866557738,10.682606997301516,10.682606997301516,10.682606997301516,-3.6466431123216485,-3.6466431123216485,-3.6466431123216485,0.0,0.0,0.0,242.68319759521003
2025-04-01,146.6355167227665,233.89673229858045,252.23204164407454,146.17364591871745,147.0412768084316,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.10815934634823,96.10815934634823,96.10815934634823,89.05144866557738,89.05144866557738,89.05144866557738,10.634155954032094,10.634155954032094,10.634155954032094,-3.577445273261258,-3.577445273261258,-3.577445273261258,0.0,0.0,0.0,242.74367606911474
2025-04-02,146.6752484008802,234.33982552042198,251.58795939007445,146.20037458557246,147.09455841946237,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.04527122889407,96.04527122889407,96.04527122889407,89.05144866557738,89.05144866557738,89.05144866557738,10.515271044179507,10.515271044179507,10.515271044179507,-3.5214484808628375,-3.5214484808628375,-3.5214484808628375,0.0,0.0,0.0,242.7205196297743
2025-04-03,146.71498007899393,234.10785337352613,251.5765600213117,146.22543138614364,147.15830770265998,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.01599216352915,96.01599216352915,96.01599216352915,89.05144866557738,89.05144866557738,89.05144866557738,10.441561993119619,10.441561993119619,10.441561993119619,-3.4770184951678513,-3.4770184951678513,-3.4770184951678513,0.0,0.0,0.0,242.73097224252308
2025-04-04,146.75471175710766,234.35314697287393,251.93662189858742,146.2409114851122,147.21927822958213,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.23795531821204,96.23795531821204,96.23795531821204,89.05144866557738,89.05144866557738,89.05144866557738,10.628780011970647,10.628780011970647,10.628780011970647,-3.44227335933599,-3.44227335933599,-3.44227335933599,0.0,0.0,0.0,242.9926670753197
2025-04-05,146.79444343522132,197.2212885035736,213.86625075430706,146.25747274543312,147.27336620228567,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,59.185119227238545,59.185119227238545,59.185119227238545,89.05144866557738,89.05144866557738,89.05144866557738,-26.451185812386502,-26.451185812386502,-26.451185812386502,-3.415143625952338,-3.415143625952338,-3.415143625952338,0.0,0.0,0.0,205.97956266245987
2025-04-06,146.83417511333505,197.543412202946,215.13380722786616,146.28398054070823,147.32628562036535,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,59.20682250816002,59.20682250816002,59.20682250816002,89.05144866557738,89.05144866557738,89.05144866557738,-26.451190188327736,-26.451190188327736,-26.451190188327736,-3.393435969089629,-3.393435969089629,-3.393435969089629,0.0,0.0,0.0,206.04099762149508
2025-04-07,146.87390679144875,234.15942444683435,252.08263901732008,146.3029758878138,147.38276664288713,88.58976640183198,88.58976640183198,88.58976640183198,0.4616822637454046,0.4616822637454046,0.4616822637454046,96.35915707543646,96.35915707543646,96.35915707543646,89.05144866557738,89.05144866557738,89.05144866557738,10.68260699732757,10.68260699732757,10.68260699732757,-3.3748985874685102,-3.3748985874685102,-3.3748985874685102,0.0,0.0,0.0,243.2330638668852
