ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Rolling_Volume_10,Rolling_Volume_10_lower,Rolling_Volume_10_upper,SMA_50,SMA_50_lower,SMA_50_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-07,148.63089313347544,234.04038622913595,252.19440157381848,148.06736583025904,149.40124565072298,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.74657535395755,94.74657535395755,94.74657535395755,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291404808,10.517426291404808,10.517426291404808,-3.116245776188345,-3.116245776188345,-3.116245776188345,0.0,0.0,0.0,243.377468487433
2025-04-08,148.67316398913766,234.81566228806875,252.39380658331038,148.09815299962415,149.45947876871213,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.62948320187756,94.62948320187756,94.62948320187756,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368175704,10.454187368175704,10.454187368175704,-3.1700990050392295,-3.1700990050392295,-3.1700990050392295,0.0,0.0,0.0,243.30264719101524
2025-04-09,148.71543484479986,233.92779512860312,251.27148939840862,148.1259004971869,149.5190585632245,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.52330137555303,94.52330137555303,94.52330137555303,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907621,10.400562105907621,10.400562105907621,-3.2226555690956733,-3.2226555690956733,-3.2226555690956733,0.0,0.0,0.0,243.2387362203529
2025-04-10,148.75770570046205,234.62772602819788,252.12254559923034,148.15440244197254,149.58056170541894,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.3591358751816,94.3591358751816,94.3591358751816,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487769108,10.284699487769108,10.284699487769108,-3.2709584513286005,-3.2709584513286005,-3.2709584513286005,0.0,0.0,0.0,243.11684157564366
2025-04-11,148.79997655612428,235.03576218293094,251.730540029099,148.17745693320984,149.67762279764938,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.32102150733215,94.32102150733215,94.32102150733215,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729883939,10.287890729883939,10.287890729883939,-3.312264061292877,-3.312264061292877,-3.312264061292877,0.0,0.0,0.0,243.12099806345643
2025-04-12,148.84224741178647,197.33531483498558,215.92295299943297,148.21351685326238,149.75130184497897,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.02891091673182,58.02891091673182,58.02891091673182,87.34539483874109,87.34539483874109,87.34539483874109,-25.97237877246557,-25.97237877246557,-25.97237877246557,-3.344105149543697,-3.344105149543697,-3.344105149543697,0.0,0.0,0.0,206.87115832851828
2025-04-13,148.8845182674487,197.47317042465215,215.30131596813212,148.24052334272895,149.7912845283026,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.00866180861776,58.00866180861776,58.00866180861776,87.34539483874109,87.34539483874109,87.34539483874109,-25.97238721073923,-25.97238721073923,-25.97238721073923,-3.364345819384092,-3.364345819384092,-3.364345819384092,0.0,0.0,0.0,206.89318007606647
2025-04-14,148.9267891231109,234.49425336402572,251.90544897811765,148.26838778226536,149.8698748148388,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.49159365141625,94.49159365141625,94.49159365141625,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291430302,10.517426291430302,10.517426291430302,-3.3712274787551313,-3.3712274787551313,-3.3712274787551313,0.0,0.0,0.0,243.41838277452715
2025-04-15,148.9690599787731,234.91552834510645,252.56422786332934,148.27958044748073,149.94186273147733,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.43617740407316,94.43617740407316,94.43617740407316,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368179813,10.454187368179813,10.454187368179813,-3.3634048028477364,-3.3634048028477364,-3.3634048028477364,0.0,0.0,0.0,243.40523738284625
2025-04-16,149.01133083443537,234.49205492291574,251.8560760416409,148.31096151906297,150.01851444509364,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.40598591932569,94.40598591932569,94.40598591932569,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907763,10.400562105907763,10.400562105907763,-3.339971025323157,-3.339971025323157,-3.339971025323157,0.0,0.0,0.0,243.41731675376104
2025-04-17,149.05360169009757,235.1062614722233,251.90027516849767,148.32297463305514,150.078715537756,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.32962218962943,94.32962218962943,94.32962218962943,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487764623,10.284699487764623,10.284699487764623,-3.3004721368762744,-3.3004721368762744,-3.3004721368762744,0.0,0.0,0.0,243.38322387972698
2025-04-18,149.09587254575976,234.94785275311042,252.26282317760956,148.36518989774882,150.13949080338483,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.3883757307458,94.3883757307458,94.3883757307458,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729858457,10.287890729858457,10.287890729858457,-3.244909837853732,-3.244909837853732,-3.244909837853732,0.0,0.0,0.0,243.48424827650558
2025-04-19,149.13814340142196,198.65862802694218,216.00631804557077,148.39139532792353,150.20851269255323,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.19928270599766,58.19928270599766,58.19928270599766,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772443786,-25.972378772443786,-25.972378772443786,-3.173733360299639,-3.173733360299639,-3.173733360299639,0.0,0.0,0.0,207.33742610741962
2025-04-20,149.18041425708418,198.774866170747,216.32633575062107,148.44543210038148,150.2725661860464,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.285187090292645,58.285187090292645,58.285187090292645,87.34539483874109,87.34539483874109,87.34539483874109,-25.97238721072793,-25.97238721072793,-25.97238721072793,-3.087820537720509,-3.087820537720509,-3.087820537720509,0.0,0.0,0.0,207.46560134737683
2025-04-21,149.22268511274638,235.4056976106438,252.90782813347795,148.47494715473832,150.34044311657595,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.8743723785536,94.8743723785536,94.8743723785536,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291429532,10.517426291429532,10.517426291429532,-2.9884487516170166,-2.9884487516170166,-2.9884487516170166,0.0,0.0,0.0,244.09705749129998
2025-04-22,149.2649559684086,235.78122498256297,253.1083836810716,148.50446220909518,150.39918859563363,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.92232559031696,94.92232559031696,94.92232559031696,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368208332,10.454187368208332,10.454187368208332,-2.877256616632464,-2.877256616632464,-2.877256616632464,0.0,0.0,0.0,244.18728155872554
2025-04-23,149.30722682407082,236.3716457283964,253.50412644096224,148.50927159750134,150.4624998004272,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,94.98975946925482,94.98975946925482,94.98975946925482,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907841,10.400562105907841,10.400562105907841,-2.756197475394095,-2.756197475394095,-2.756197475394095,0.0,0.0,0.0,244.29698629332563
2025-04-24,149.34949767973302,235.73163155509025,253.25643058276026,148.55619874088677,150.52581100522085,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.0026083715368,95.0026083715368,95.0026083715368,87.34539483874109,87.34539483874109,87.34539483874109,10.28469948777499,10.28469948777499,10.28469948777499,-2.627485954979281,-2.627485954979281,-2.627485954979281,0.0,0.0,0.0,244.3521060512698
2025-04-25,149.39176853539522,235.90893166680436,252.8288266555202,148.57197445179585,150.59509287895884,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.13974658330541,95.13974658330541,95.13974658330541,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729832974,10.287890729832974,10.287890729832974,-2.493538985268641,-2.493538985268641,-2.493538985268641,0.0,0.0,0.0,244.5315151187006
2025-04-26,149.43403939105747,200.18299856515313,217.7690664889306,148.59554131560438,150.65902936536304,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.016103274333325,59.016103274333325,59.016103274333325,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772487957,-25.972378772487957,-25.972378772487957,-2.356912791919804,-2.356912791919804,-2.356912791919804,0.0,0.0,0.0,208.45014266539079
2025-04-27,149.47631024671966,199.70791210087788,217.5371881738577,148.6105282360165,150.72128570291503,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.152770176992426,59.152770176992426,59.152770176992426,87.34539483874109,87.34539483874109,87.34539483874109,-25.972387210820106,-25.972387210820106,-25.972387210820106,-2.220237450928555,-2.220237450928555,-2.220237450928555,0.0,0.0,0.0,208.62908042371208
2025-04-28,149.51858110238186,236.0020114212811,254.99079677915054,148.6242527835956,150.78350809639733,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.77667050388395,95.77667050388395,95.77667050388395,87.34539483874109,87.34539483874109,87.34539483874109,10.51742629142876,10.51742629142876,10.51742629142876,-2.086150626285891,-2.086150626285891,-2.086150626285891,0.0,0.0,0.0,245.29525160626582
2025-04-29,149.56085195804405,236.92594680477617,254.5795553264621,148.63954277379133,150.8590539190315,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.84235010025485,95.84235010025485,95.84235010025485,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368197985,10.454187368197985,10.454187368197985,-1.9572321066842202,-1.9572321066842202,-1.9572321066842202,0.0,0.0,0.0,245.40320205829892
2025-04-30,149.6031228137063,237.01685075431809,254.44466440758256,148.65483276398714,150.9145745360464,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.91001623259365,95.91001623259365,95.91001623259365,87.34539483874109,87.34539483874109,87.34539483874109,10.40056210590748,10.40056210590748,10.40056210590748,-1.8359407120549043,-1.8359407120549043,-1.8359407120549043,0.0,0.0,0.0,245.51313904629995
2025-05-01,149.64539366936853,236.85645921960574,254.80137253417595,148.67868161417374,151.00616000646377,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.90553926894465,95.90553926894465,95.90553926894465,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487785355,10.284699487785355,10.284699487785355,-1.7245550575817865,-1.7245550575817865,-1.7245550575817865,0.0,0.0,0.0,245.55093293831317
2025-05-02,149.68766452503073,237.27943501128058,254.66161873481587,148.69369098192234,151.0966619091632,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.00816602443749,96.00816602443749,96.00816602443749,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729834032,10.287890729834032,10.287890729834032,-1.6251195441376276,-1.6251195441376276,-1.6251195441376276,0.0,0.0,0.0,245.6958305494682
2025-05-03,149.72993538069292,201.03949810745172,218.15357591524756,148.72188851374503,151.18213379738555,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.83361927313688,59.83361927313688,59.83361927313688,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772363186,-25.972378772363186,-25.972378772363186,-1.5393967932410206,-1.5393967932410206,-1.5393967932410206,0.0,0.0,0.0,209.5635546538298
2025-05-04,149.77220623635515,201.1052175021295,219.06437856277182,148.75201840656288,151.23488782412363,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.904180062273994,59.904180062273994,59.904180062273994,87.34539483874109,87.34539483874109,87.34539483874109,-25.97238721077592,-25.97238721077592,-25.97238721077592,-1.468827565691165,-1.468827565691165,-1.468827565691165,0.0,0.0,0.0,209.67638629862915
2025-05-05,149.81447709201734,237.33873045551,254.6492103294744,148.76105816569105,151.2838247326776,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.44832212919651,96.44832212919651,96.44832212919651,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291454255,10.517426291454255,10.517426291454255,-1.4144990009988299,-1.4144990009988299,-1.4144990009988299,0.0,0.0,0.0,246.26279922121387
2025-05-06,149.85674794767957,237.02125924560926,255.22641635648813,148.78423210097762,151.33138936491872,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.42246041228047,96.42246041228047,96.42246041228047,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368187638,10.454187368187638,10.454187368187638,-1.3771217946482406,-1.3771217946482406,-1.3771217946482406,0.0,0.0,0.0,246.27920835996002
2025-05-07,149.89901880334176,237.71734412833104,255.93593435882602,148.79499324930353,151.40061401061135,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.38894024640015,96.38894024640015,96.38894024640015,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907559,10.400562105907559,10.400562105907559,-1.3570166982484817,-1.3570166982484817,-1.3570166982484817,0.0,0.0,0.0,246.28795904974191
2025-05-08,149.94128965900396,237.1211959929412,255.65480532345705,148.80591522765098,151.45394033750497,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.27598383707883,96.27598383707883,96.27598383707883,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487757251,10.284699487757251,10.284699487757251,-1.3541104894195164,-1.3541104894195164,-1.3541104894195164,0.0,0.0,0.0,246.21727349608278
2025-05-09,149.98356051466624,238.2098300982278,254.63445240589718,148.81693214355377,151.53189159791367,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.26534424839551,96.26534424839551,96.26534424839551,87.34539483874109,87.34539483874109,87.34539483874109,10.28789072983509,10.28789072983509,10.28789072983509,-1.3679413201806665,-1.3679413201806665,-1.3679413201806665,0.0,0.0,0.0,246.24890476306174
2025-05-10,150.02583137032843,201.04242370881997,219.4942981026363,148.83039912839834,151.62650737649014,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.9753429457121,59.9753429457121,59.9753429457121,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772407353,-25.972378772407353,-25.972378772407353,-1.3976731206216297,-1.3976731206216297,-1.3976731206216297,0.0,0.0,0.0,210.00117431604053
2025-05-11,150.06810222599063,200.8757663479738,219.04561225257098,148.84063667452347,151.71137470637893,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.93088911332982,59.93088911332982,59.93088911332982,87.34539483874109,87.34539483874109,87.34539483874109,-25.972387210797496,-25.972387210797496,-25.972387210797496,-1.4421185146137714,-1.4421185146137714,-1.4421185146137714,0.0,0.0,0.0,209.99899133932044
2025-05-12,150.11037308165282,236.8880555260374,255.79499493895483,148.85334287715642,151.79085098691553,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.36305162848684,96.36305162848684,96.36305162848684,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291479751,10.517426291479751,10.517426291479751,-1.4997695017339918,-1.4997695017339918,-1.4997695017339918,0.0,0.0,0.0,246.47342471013968
2025-05-13,150.15264393731505,237.75601103925524,254.55932637908376,148.86303033321013,151.867881302067,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.23074722749082,96.23074722749082,96.23074722749082,87.34539483874109,87.34539483874109,87.34539483874109,10.45418736819174,10.45418736819174,10.45418736819174,-1.5688349794419958,-1.5688349794419958,-1.5688349794419958,0.0,0.0,0.0,246.38339116480586
2025-05-14,150.19491479297727,238.05496459086794,254.9959877257757,148.8869124762125,151.94414818359516,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.09867291845526,96.09867291845526,96.09867291845526,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907417,10.400562105907417,10.400562105907417,-1.6472840261932382,-1.6472840261932382,-1.6472840261932382,0.0,0.0,0.0,246.29358771143254
2025-05-15,150.23718564863947,237.41034189774174,255.52839842344693,148.9120183946461,152.02206225943092,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.89720058326225,95.89720058326225,95.89720058326225,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487752764,10.284699487752764,10.284699487752764,-1.7328937432316058,-1.7328937432316058,-1.7328937432316058,0.0,0.0,0.0,246.13438623190171
2025-05-16,150.2794565043017,237.56646810388432,255.47552313097336,148.92256284324466,152.1038761808416,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.80998520555977,95.80998520555977,95.80998520555977,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729809607,10.287890729809607,10.287890729809607,-1.8233003629909206,-1.8233003629909206,-1.8233003629909206,0.0,0.0,0.0,246.08944170986146
2025-05-17,150.3217273599639,201.0562407590034,219.14739998501747,148.94211765632423,152.1759123826409,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.456963788899564,59.456963788899564,59.456963788899564,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772418544,-25.972378772418544,-25.972378772418544,-1.9160522774229707,-1.9160522774229707,-1.9160522774229707,0.0,0.0,0.0,209.77869114886346
2025-05-18,150.3639982156261,201.78163175069307,218.92010355759547,148.9694263798434,152.24778045385509,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.364344007158934,59.364344007158934,59.364344007158934,87.34539483874109,87.34539483874109,87.34539483874109,-25.972387210753308,-25.972387210753308,-25.972387210753308,-2.0086636208288393,-2.0086636208288393,-2.0086636208288393,0.0,0.0,0.0,209.72834222278505
2025-05-19,150.40626907128834,237.1454328275598,255.30068900362687,148.99673510336257,152.31762314380356,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.76415407094134,95.76415407094134,95.76415407094134,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291397761,10.517426291397761,10.517426291397761,-2.0986670591975103,-2.0986670591975103,-2.0986670591975103,0.0,0.0,0.0,246.17042314222968
2025-05-20,150.44853992695053,236.4659492444006,255.6925182840256,149.01782407928118,152.38682984971496,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.61591771650653,95.61591771650653,95.61591771650653,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368205812,10.454187368205812,10.454187368205812,-2.1836644904403726,-2.1836644904403726,-2.1836644904403726,0.0,0.0,0.0,246.06445764345705
2025-05-21,150.49081078261273,237.28366289303673,254.86500473031154,149.02188780227354,152.45532393472553,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.48458249908043,95.48458249908043,95.48458249908043,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907492,10.400562105907492,10.400562105907492,-2.2613744455681424,-2.2613744455681424,-2.2613744455681424,0.0,0.0,0.0,245.97539328169316
2025-05-22,150.53308163827492,237.32501911623945,254.90172435633662,149.04174079252863,152.5238180197361,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.30041922962803,95.30041922962803,95.30041922962803,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487777983,10.284699487777983,10.284699487777983,-2.329675096891029,-2.329675096891029,-2.329675096891029,0.0,0.0,0.0,245.83350086790296
2025-05-23,150.57535249393717,237.13123758354936,254.5471941570263,149.06443476068893,152.5944224755904,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.24664364617082,95.24664364617082,95.24664364617082,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729784124,10.287890729784124,10.287890729784124,-2.3866419223543804,-2.3866419223543804,-2.3866419223543804,0.0,0.0,0.0,245.821996140108
2025-05-24,150.6176233495994,201.19279508064287,218.24218989638925,149.06085403120713,152.68132488474845,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.94243682558919,58.94243682558919,58.94243682558919,87.34539483874109,87.34539483874109,87.34539483874109,-25.97237877232675,-25.97237877232675,-25.97237877232675,-2.4305792408251405,-2.4305792408251405,-2.4305792408251405,0.0,0.0,0.0,209.5600601751886
2025-05-25,150.6598942052616,200.73401753997996,219.62219891659865,149.08472491036588,152.76951892830186,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,58.91296261118467,58.91296261118467,58.91296261118467,87.34539483874109,87.34539483874109,87.34539483874109,-25.972387210742003,-25.972387210742003,-25.972387210742003,-2.4600450168144117,-2.4600450168144117,-2.4600450168144117,0.0,0.0,0.0,209.57285681644626
2025-05-26,150.70216506092382,237.20732320547495,254.94909945754836,149.10757679192616,152.85313753105504,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.3889526006135,95.3889526006135,95.3889526006135,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291396992,10.517426291396992,10.517426291396992,-2.473868529524587,-2.473868529524587,-2.473868529524587,0.0,0.0,0.0,246.0911176615373
2025-05-27,150.744435916586,236.8723283754654,255.2602349448507,149.1238994686341,152.91644085650736,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.32842150222203,95.32842150222203,95.32842150222203,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368209919,10.454187368209919,10.454187368209919,-2.4711607047289745,-2.4711607047289745,-2.4711607047289745,0.0,0.0,0.0,246.07285741880804
2025-05-28,150.7867067722482,237.36687738345668,255.03410025844795,149.14792896785033,152.96985375425106,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.29463983142828,95.29463983142828,95.29463983142828,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907348,10.400562105907348,10.400562105907348,-2.451317113220149,-2.451317113220149,-2.451317113220149,0.0,0.0,0.0,246.08134660367648
2025-05-29,150.82897762791043,237.02885509164773,255.2013326404342,149.1461242055361,153.05924582905456,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.21608048582969,95.21608048582969,95.21608048582969,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487773498,10.284699487773498,10.284699487773498,-2.414013840684893,-2.414013840684893,-2.414013840684893,0.0,0.0,0.0,246.04505811374014
2025-05-30,150.87124848357263,237.42279094901951,255.355329418276,149.1415288882364,153.15114509367965,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.27408894304718,95.27408894304718,95.27408894304718,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729839171,10.287890729839171,10.287890729839171,-2.3591966255330687,-2.3591966255330687,-2.3591966255330687,0.0,0.0,0.0,246.1453374266198
2025-05-31,150.91351933923485,200.55068216614086,218.74928248192373,149.13436247484515,153.21862219611432,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.08595222831469,59.08595222831469,59.08595222831469,87.34539483874109,87.34539483874109,87.34539483874109,-25.97237877233794,-25.97237877233794,-25.97237877233794,-2.287063838088456,-2.287063838088456,-2.287063838088456,0.0,0.0,0.0,209.99947156754953
2025-06-01,150.9557901948971,200.57773284606657,220.15325862692035,149.12994374747845,153.2988909986976,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,59.174963595930855,59.174963595930855,59.174963595930855,87.34539483874109,87.34539483874109,87.34539483874109,-25.972387210697814,-25.972387210697814,-25.972387210697814,-2.1980440321124144,-2.1980440321124144,-2.1980440321124144,0.0,0.0,0.0,210.13075379082795
2025-06-02,150.9980610505593,238.49745575028788,255.68672527085968,149.13708978749105,153.35905143664291,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.77005219661707,95.77005219661707,95.77005219661707,87.34539483874109,87.34539483874109,87.34539483874109,10.517426291448755,10.517426291448755,10.517426291448755,-2.0927689335727635,-2.0927689335727635,-2.0927689335727635,0.0,0.0,0.0,246.76811324717636
2025-06-03,151.0403319062215,237.91358192339735,255.99348875375497,149.15897442180324,153.44581200839357,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.8275393683741,95.8275393683741,95.8275393683741,87.34539483874109,87.34539483874109,87.34539483874109,10.454187368185114,10.454187368185114,10.454187368185114,-1.97204283855209,-1.97204283855209,-1.97204283855209,0.0,0.0,0.0,246.8678712745956
2025-06-04,151.0826027618837,238.08949057921814,256.1810861645917,149.1855335315741,153.51871828328387,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.90914747518663,95.90914747518663,95.90914747518663,87.34539483874109,87.34539483874109,87.34539483874109,10.400562105907717,10.400562105907717,10.400562105907717,-1.8368094694621786,-1.8368094694621786,-1.8368094694621786,0.0,0.0,0.0,246.99175023707033
2025-06-05,151.12487361754592,238.5097356336221,256.700172424778,149.21143750391164,153.59768196335466,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,95.94197694202664,95.94197694202664,95.94197694202664,87.34539483874109,87.34539483874109,87.34539483874109,10.284699487783865,10.284699487783865,10.284699487783865,-1.6881173844983064,-1.6881173844983064,-1.6881173844983064,0.0,0.0,0.0,247.06685055957257
2025-06-06,151.16714447320814,238.9736432879468,256.9100320178575,149.2104554899145,153.68914956348286,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,96.1062005200361,96.1062005200361,96.1062005200361,87.34539483874109,87.34539483874109,87.34539483874109,10.287890729840228,10.287890729840228,10.287890729840228,-1.5270850485452214,-1.5270850485452214,-1.5270850485452214,0.0,0.0,0.0,247.27334499324422
2025-06-07,151.20941532887034,201.97835582285313,220.3141604991552,149.20421181803897,153.7802366547379,1.2633122400655474,1.2633122400655474,1.2633122400655474,86.08208259867553,86.08208259867553,86.08208259867553,60.01814941179747,60.01814941179747,60.01814941179747,87.34539483874109,87.34539483874109,87.34539483874109,-25.972378772382108,-25.972378772382108,-25.972378772382108,-1.3548666545615047,-1.3548666545615047,-1.3548666545615047,0.0,0.0,0.0,211.2275647406678
