ds,y,Volume,Volume_Avg,SMA
2019-11-08,36.77227020263672,11498100,15657390.0,30.239920601844787
2019-11-11,36.64911651611328,13317000,15640515.0,30.267572231292725
2019-11-12,36.67375183105469,15189300,15397050.0,30.29564287662506
2019-11-13,37.24639892578125,23135400,15447420.0,30.32470582008362
2019-11-14,37.14479064941406,67512600,15939396.0,30.352904138565062
2019-11-15,36.59677505493164,30413100,16118676.0,30.378943119049072
2019-11-18,37.021636962890625,19644000,16150677.0,30.40628997325897
2019-11-19,36.91080856323242,11146200,16066938.0,30.433121461868286
2019-11-20,36.676822662353516,15227700,16053774.0,30.460045609474182
2019-11-21,36.901573181152344,12908400,16060971.0,30.488186917304994
2019-11-22,36.74764633178711,11529300,16080045.0,30.515623202323912
2019-11-25,36.61217498779297,17644500,16149108.0,30.542244257926942
2019-11-26,36.695289611816406,18877500,16196412.0,30.56849973678589
2019-11-27,36.56291198730469,10302300,16136733.0,30.59490828037262
2019-11-29,36.66450881958008,9471900,16094082.0,30.620699591636658
2019-12-02,36.72300338745117,17012700,16147311.0,30.64741900920868
2019-12-03,36.53520584106445,19784400,16232856.0,30.674465680122374
2019-12-04,36.541358947753906,16669800,16299174.0,30.701609635353087
2019-12-05,36.69598388671875,13058400,16325112.0,30.728172149658203
2019-12-06,37.04235076904297,13022400,16374681.0,30.75713451385498
2019-12-09,36.91246032714844,14448000,16422453.0,30.785571112632752
2019-12-10,36.84442138671875,12846900,16437033.0,30.81583321094513
2019-12-11,36.80113983154297,10519200,16406718.0,30.84587471008301
2019-12-12,37.036163330078125,12447000,16358562.0,30.875986728668213
2019-12-13,37.20006561279297,16098900,16394232.0,30.905751700401307
2019-12-16,37.277381896972656,16052100,16439208.0,30.935612549781798
2019-12-17,37.50623321533203,13727400,16434612.0,30.964839110374452
2019-12-18,37.06709671020508,15309000,16475304.0,30.994196729660032
2019-12-19,37.1351318359375,13392300,16518171.0,31.024361357688903
2019-12-20,37.20006561279297,23863200,16570464.0,31.05403639793396
2019-12-23,36.81040573120117,13457400,16481388.0,31.083591513633728
2019-12-24,36.958858489990234,6682200,16378509.0,31.113787522315977
2019-12-26,36.96194076538086,12671400,16278123.0,31.144111132621767
2019-12-27,36.98359298706055,10632000,16173951.0,31.174781093597414
2019-12-30,36.924835205078125,8837400,16043970.0,31.205349140167236
2019-12-31,36.751651763916016,14736000,16060098.0,31.234195384979248
2020-01-02,36.7825813293457,20294700,16137240.0,31.26430289268494
2020-01-03,36.45786666870117,16197600,16123164.0,31.293261408805847
2020-01-06,36.383644104003906,19336500,16116270.0,31.3202135181427
2020-01-07,36.04655456542969,20540700,16042293.0,31.346922369003295
2020-01-08,35.9228515625,17627400,15624180.0,31.373366923332213
2020-01-09,36.29395294189453,16691100,15462135.0,31.40044699192047
2020-01-10,35.99088668823242,18164400,15428436.0,31.42721148967743
2020-01-13,35.836265563964844,18337800,15428445.0,31.453634395599366
2020-01-14,35.92904281616211,19757400,15381327.0,31.480439100265503
2020-01-15,35.65071105957031,22362600,15425091.0,31.50655547618866
2020-01-16,35.84245681762695,16108200,15399072.0,31.53337600708008
2020-01-17,35.5517578125,30135000,15522351.0,31.559537229537963
2020-01-21,35.74657440185547,22061100,15570951.0,31.586710023880006
2020-01-22,35.904300689697266,14778300,15557604.0,31.613820052146913
2020-01-23,35.814613342285156,12915300,15528642.0,31.640705862045287
2020-01-24,35.36929702758789,13150200,15488985.0,31.666028790473938
2020-01-27,35.830074310302734,21055200,15521256.0,31.692046580314635
2020-01-28,36.05893325805664,15810600,15505875.0,31.71740013599396
2020-01-29,35.839359283447266,11326500,15444348.0,31.7425719165802
2020-01-30,36.052738189697266,13744500,15451401.0,31.767595262527465
2020-01-31,35.406410217285156,23327400,15505464.0,31.791774573326112
2020-02-03,35.33836364746094,13041300,15490155.0,31.81594114303589
2020-02-04,35.647621154785156,15696600,15488598.0,31.842117223739624
2020-02-05,36.123870849609375,17048700,15524856.0,31.869154238700865
2020-02-06,35.96924591064453,16058700,15516285.0,31.89570727825165
2020-02-07,36.012535095214844,11068800,15444264.0,31.922413492202757
2020-02-10,35.64143371582031,18434700,15490476.0,31.947127928733824
2020-02-11,35.68782043457031,17390400,15545700.0,31.970999188423157
2020-02-12,35.82698440551758,14206800,15586350.0,31.995727910995484
2020-02-13,36.31869888305664,15999600,15406374.0,32.02169340133667
2020-02-14,36.45786666870117,24391800,15495417.0,32.04712261199951
2020-02-18,36.99595642089844,34539600,15622620.0,32.073942012786866
