ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Volume_Avg,Volume_Avg_lower,Volume_Avg_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2025-05-10,243.86728834030097,228.66438495461887,250.55641473232254,240.0695450267876,248.3009860080855,4.445783528903086,4.445783528903086,4.445783528903086,-4.7750635932408,-4.7750635932408,-4.7750635932408,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323354293,-3.0665674323354293,-3.0665674323354293,-6.154279689808458,-6.154279689808458,-6.154279689808458,0.0,0.0,0.0,239.0922247470602,241.6504911698064
2025-05-11,243.99550195900977,228.8437797173451,249.96990462839833,240.1173785572667,248.53103802342272,4.445783528903086,4.445783528903086,4.445783528903086,-4.8357804901753045,-4.8357804901753045,-4.8357804901753045,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208852447,-3.0665681208852447,-3.0665681208852447,-6.214995898193148,-6.214995898193148,-6.214995898193148,0.0,0.0,0.0,239.15972146883448,241.33405465064712
2025-05-12,244.12371557771857,232.67012853398614,255.01641853936894,240.15387120455767,248.81359419296865,4.445783528903086,4.445783528903086,4.445783528903086,-0.529565214218216,-0.529565214218216,-0.529565214218216,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806151070664,1.3054806151070664,1.3054806151070664,-6.280829358228369,-6.280829358228369,-6.280829358228369,0.0,0.0,0.0,243.59415036350035,241.44301344138495
2025-05-13,244.2519291964275,233.1246506036484,254.23443873164027,240.19036385184873,249.07188022095514,4.445783528903086,4.445783528903086,4.445783528903086,-0.609817768912925,-0.609817768912925,-0.609817768912925,4.445783528903086,4.445783528903086,4.445783528903086,1.294673331888477,1.294673331888477,1.294673331888477,-6.350274629704488,-6.350274629704488,-6.350274629704488,0.0,0.0,0.0,243.64211142751458,241.96720381409546
2025-05-14,244.3801428151363,233.0293006783061,254.59262296762384,240.22723978100595,249.3364694167313,4.445783528903086,4.445783528903086,4.445783528903086,-0.7433009148794197,-0.7433009148794197,-0.7433009148794197,4.445783528903086,4.445783528903086,4.445783528903086,1.232571817931851,1.232571817931851,1.232571817931851,-6.4216562617143556,-6.4216562617143556,-6.4216562617143556,0.0,0.0,0.0,243.63684190025688,242.47837960453376
2025-05-15,244.5083564338451,233.10551021818304,255.0908851511141,240.1892614115846,249.60566954664955,4.445783528903086,4.445783528903086,4.445783528903086,-0.9175367384042817,-0.9175367384042817,-0.9175367384042817,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724748368,1.1298503724748368,1.1298503724748368,-6.493170639782203,-6.493170639782203,-6.493170639782203,0.0,0.0,0.0,243.5908196954408,242.53611477886858
2025-05-16,244.63657005255396,232.09316795523466,255.05950424464865,240.09062073083075,249.8787305295809,4.445783528903086,4.445783528903086,4.445783528903086,-0.9465880188748281,-0.9465880188748281,-0.9465880188748281,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158110566,1.1705594158110566,1.1705594158110566,-6.562930963588971,-6.562930963588971,-6.562930963588971,0.0,0.0,0.0,243.68998203367914,242.5941046345274
2025-05-17,244.76478367126285,229.0739792840506,250.07603810328013,240.18594073166415,250.09518682750598,4.445783528903086,4.445783528903086,4.445783528903086,-5.249797950677831,-5.249797950677831,-5.249797950677831,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665674323367162,-3.0665674323367162,-3.0665674323367162,-6.6290140472442,-6.6290140472442,-6.6290140472442,0.0,0.0,0.0,239.514985720585,242.23096200737888
2025-05-18,244.89299728997165,228.04755633442178,251.4575770308516,240.30294707183415,250.27857098737744,4.445783528903086,4.445783528903086,4.445783528903086,-5.310292183798428,-5.310292183798428,-5.310292183798428,4.445783528903086,4.445783528903086,4.445783528903086,-3.066568120879959,-3.066568120879959,-3.066568120879959,-6.689507591821554,-6.689507591821554,-6.689507591821554,0.0,0.0,0.0,239.58270510617322,241.8758981454859
2025-05-19,245.0212109086805,232.60392134472477,255.09958005427947,240.38857543975615,250.46103162958,4.445783528903086,4.445783528903086,4.445783528903086,-0.9912924324986039,-0.9912924324986039,-0.9912924324986039,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806150972145,1.3054806150972145,1.3054806150972145,-6.742556576498903,-6.742556576498903,-6.742556576498903,0.0,0.0,0.0,244.0299184761819,241.95334609392268
2025-05-20,245.14942452738933,233.16374274257782,254.6635936916653,240.39743236925938,250.6426975378985,4.445783528903086,4.445783528903086,4.445783528903086,-1.0459505890766114,-1.0459505890766114,-1.0459505890766114,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318902477,1.2946733318902477,1.2946733318902477,-6.786407449869945,-6.786407449869945,-6.786407449869945,0.0,0.0,0.0,244.1034739383127,242.45447101304794
2025-05-21,245.27763814609813,233.17647068497564,255.22310334689897,240.4062892987626,250.82921351016077,4.445783528903086,4.445783528903086,4.445783528903086,-1.1410935292010684,-1.1410935292010684,-1.1410935292010684,4.445783528903086,4.445783528903086,4.445783528903086,1.232571817931818,1.232571817931818,1.232571817931818,-6.819448876035972,-6.819448876035972,-6.819448876035972,0.0,0.0,0.0,244.13654461689705,242.9521533278542
2025-05-22,245.40585176480693,233.14307049709006,255.64479044007433,240.4184411825585,251.03762600380614,4.445783528903086,4.445783528903086,4.445783528903086,-1.2646139972343664,-1.2646139972343664,-1.2646139972343664,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724778934,1.1298503724778934,1.1298503724778934,-6.840247898615345,-6.840247898615345,-6.840247898615345,0.0,0.0,0.0,244.14123776757256,243.0068620682614
2025-05-23,245.53406538351587,233.9298686854931,255.64416972773483,240.45178476219354,251.2486618137569,4.445783528903086,4.445783528903086,4.445783528903086,-1.2312375822006347,-1.2312375822006347,-1.2312375822006347,4.445783528903086,4.445783528903086,4.445783528903086,1.17055941580807,1.17055941580807,1.17055941580807,-6.847580526911791,-6.847580526911791,-6.847580526911791,0.0,0.0,0.0,244.30282780131523,243.07293370564145
2025-05-24,245.66227900222466,228.77984838602475,252.58083627659926,240.42245283925485,251.4633058532827,4.445783528903086,4.445783528903086,4.445783528903086,-5.461239821380349,-5.461239821380349,-5.461239821380349,4.445783528903086,4.445783528903086,4.445783528903086,-3.06656743232592,-3.06656743232592,-3.06656743232592,-6.840455917957517,-6.840455917957517,-6.840455917957517,0.0,0.0,0.0,240.2010391808443,242.72935343370023
2025-05-25,245.79049262093346,229.691360291749,251.9928151604759,240.38900382858313,251.6474395176319,4.445783528903086,4.445783528903086,4.445783528903086,-5.438918113214822,-5.438918113214822,-5.438918113214822,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208786237,-3.0665681208786237,-3.0665681208786237,-6.818133521239282,-6.818133521239282,-6.818133521239282,0.0,0.0,0.0,240.35157450771865,242.40542891492797
2025-05-26,245.9187062396424,234.0509709106534,256.72740240673005,240.3523000887228,251.82821426520468,4.445783528903086,4.445783528903086,4.445783528903086,-1.0288686200507953,-1.0288686200507953,-1.0288686200507953,4.445783528903086,4.445783528903086,4.445783528903086,1.3054806150971365,1.3054806150971365,1.3054806150971365,-6.780132764051017,-6.780132764051017,-6.780132764051017,0.0,0.0,0.0,244.88983761959162,242.52541447351922
2025-05-27,246.0469198583512,233.85070294004856,256.57464584554845,240.37206199473297,252.009524693168,4.445783528903086,4.445783528903086,4.445783528903086,-0.9857782177278112,-0.9857782177278112,-0.9857782177278112,4.445783528903086,4.445783528903086,4.445783528903086,1.2946733318907058,1.2946733318907058,1.2946733318907058,-6.7262350785216025,-6.7262350785216025,-6.7262350785216025,0.0,0.0,0.0,245.0611416406234,243.0800300655231
2025-05-28,246.17513347706,234.63744772869217,256.5488474027932,240.42894974930087,252.19289137876396,4.445783528903086,4.445783528903086,4.445783528903086,-0.9781229532357363,-0.9781229532357363,-0.9781229532357363,4.445783528903086,4.445783528903086,4.445783528903086,1.232571817931714,1.232571817931714,1.232571817931714,-6.6564783000705345,-6.6564783000705345,-6.6564783000705345,0.0,0.0,0.0,245.19701052382428,243.64146060728817
2025-05-29,246.30334709576888,233.82295906885363,256.0861656240155,240.4840450833492,252.37625806435997,4.445783528903086,4.445783528903086,4.445783528903086,-0.9955097932737437,-0.9955097932737437,-0.9955097932737437,4.445783528903086,4.445783528903086,4.445783528903086,1.1298503724772933,1.1298503724772933,1.1298503724772933,-6.571143694654124,-6.571143694654124,-6.571143694654124,0.0,0.0,0.0,245.30783730249513,243.76925248991952
2025-05-30,246.43156071447768,234.65429684499136,257.3197113517377,240.4377511506478,252.5987971725443,4.445783528903086,4.445783528903086,4.445783528903086,-0.8543931475123585,-0.8543931475123585,-0.8543931475123585,4.445783528903086,4.445783528903086,4.445783528903086,1.1705594158142656,1.1705594158142656,1.1705594158142656,-6.470736092229711,-6.470736092229711,-6.470736092229711,0.0,0.0,0.0,245.57716756696533,243.91662185278474
2025-05-31,246.55977433318648,230.35026933391117,252.63158073100192,240.42931532810238,252.80320518720214,4.445783528903086,4.445783528903086,4.445783528903086,-4.9767417132337,-4.9767417132337,-4.9767417132337,4.445783528903086,4.445783528903086,4.445783528903086,-3.066567432327208,-3.066567432327208,-3.066567432327208,-6.355957809809579,-6.355957809809579,-6.355957809809579,0.0,0.0,0.0,241.58303261995277,243.66127065309033
2025-06-01,246.68798795189542,230.42417133929092,254.1409461495077,240.47204564089708,252.99139377899888,4.445783528903086,4.445783528903086,4.445783528903086,-4.8484618254432315,-4.8484618254432315,-4.8484618254432315,4.445783528903086,4.445783528903086,4.445783528903086,-3.0665681208733377,-3.0665681208733377,-3.0665681208733377,-6.22767723347298,-6.22767723347298,-6.22767723347298,0.0,0.0,0.0,241.8395261264522,243.43109948897828
